SlidesLive link,Title,unique ID,Organizer track name,SlidesLive link,embed code
slideslive.com/38931194,Algorithms and SQ Lower Bounds for PAC Learning One-Hidden-Layer ReLU Networks,328,Short (1 minute),38931194,"<div id=""presentation-embed-38931194""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931194', {
        presentationId: '38931194',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931195,Costly Zero Order Oracles,329,Short (1 minute),38931195,"<div id=""presentation-embed-38931195""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931195', {
        presentationId: '38931195',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931196,Precise Tradeoffs in Adversarial Training for Linear Regression,331,Short (1 minute),38931196,"<div id=""presentation-embed-38931196""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931196', {
        presentationId: '38931196',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931197,Approximate is Good Enough: Probabilistic Variants of Dimensional and Margin Complexity,334,Short (1 minute),38931197,"<div id=""presentation-embed-38931197""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931197', {
        presentationId: '38931197',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931198,Wasserstein Control of Mirror Langevin Monte Carlo,337,Short (1 minute),38931198,"<div id=""presentation-embed-38931198""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931198', {
        presentationId: '38931198',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931199,The estimation error of general first order methods,339,Short (1 minute),38931199,"<div id=""presentation-embed-38931199""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931199', {
        presentationId: '38931199',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931200,Second-Order Information in Non-Convex  Stochastic Optimization: Power and Limitations,345,Short (1 minute),38931200,"<div id=""presentation-embed-38931200""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931200', {
        presentationId: '38931200',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931201,Implicit regularization for deep neural networks driven by an Ornstein-Uhlenbeck like process,358,Short (1 minute),38931201,"<div id=""presentation-embed-38931201""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931201', {
        presentationId: '38931201',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931202,Free Energy Wells and Overlap Gap Property in Sparse PCA,360,Short (1 minute),38931202,"<div id=""presentation-embed-38931202""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931202', {
        presentationId: '38931202',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931203,Robust causal inference under covariate shift via worst-case subpopulation treatment effects,361,Short (1 minute),38931203,"<div id=""presentation-embed-38931203""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931203', {
        presentationId: '38931203',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931204,Winnowing with Gradient Descent,363,Short (1 minute),38931204,"<div id=""presentation-embed-38931204""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931204', {
        presentationId: '38931204',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931205,Embedding Dimension of Polyhedral Losses,369,Short (1 minute),38931205,"<div id=""presentation-embed-38931205""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931205', {
        presentationId: '38931205',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931206,List Decodable Subspace Recovery,371,Short (1 minute),38931206,"<div id=""presentation-embed-38931206""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931206', {
        presentationId: '38931206',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931207,Approximation Schemes for ReLU Regression,372,Short (1 minute),38931207,"<div id=""presentation-embed-38931207""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931207', {
        presentationId: '38931207',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931208,Learning Over-parametrized Two-layer ReLU Neural Networks beyond NTK,379,Short (1 minute),38931208,"<div id=""presentation-embed-38931208""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931208', {
        presentationId: '38931208',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931209,"Fine-grained Analysis for Linear Stochastic Approximation with Averaging: Polyak-Ruppert, Non-asymptotic Concentration and Beyond",388,Short (1 minute),38931209,"<div id=""presentation-embed-38931209""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931209', {
        presentationId: '38931209',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931210,Learning Polynomials in Few Relevant Dimensions,389,Short (1 minute),38931210,"<div id=""presentation-embed-38931210""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931210', {
        presentationId: '38931210',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931211,Efficient improper learning for online logistic regression,390,Short (1 minute),38931211,"<div id=""presentation-embed-38931211""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931211', {
        presentationId: '38931211',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931212,Lipschitz and Comparator-Norm Adaptivity in Online Learning,393,Short (1 minute),38931212,"<div id=""presentation-embed-38931212""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931212', {
        presentationId: '38931212',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931213,Information Theoretic Optimal Learning of Gaussian Graphical Models,395,Short (1 minute),38931213,"<div id=""presentation-embed-38931213""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931213', {
        presentationId: '38931213',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931214,Reducibility and Statistical-Computational Gaps from Secret Leakage,396,Short (1 minute),38931214,"<div id=""presentation-embed-38931214""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931214', {
        presentationId: '38931214',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931215,Taking a hint: How to leverage loss predictors in contextual bandits?,399,Short (1 minute),38931215,"<div id=""presentation-embed-38931215""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931215', {
        presentationId: '38931215',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931368,"Average-Case Hardness of Hypergraphic
Planted Clique Detection",OP01,Open Problems,38931368,"<div id=""presentation-embed-38931368""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931368', {
        presentationId: '38931368',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931369,Fast and Optimal Online Portfolio Selection,OP02,Open Problems,38931369,"<div id=""presentation-embed-38931369""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931369', {
        presentationId: '38931369',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931370,Tight Convergence of SGD in Constant Dimension,OP03,Open Problems,38931370,"<div id=""presentation-embed-38931370""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931370', {
        presentationId: '38931370',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931371,Model Selection for Contextual Bandits,OP04,Open Problems,38931371,"<div id=""presentation-embed-38931371""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931371', {
        presentationId: '38931371',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
slideslive.com/38931372,Information Complexity of VC Learning,OP05,Open Problems,38931372,"<div id=""presentation-embed-38931372""></div>
<script src='https://slideslive.com/embed_presentation.js'></script>
<script>
    embed = new SlidesLiveEmbed('presentation-embed-38931372', {
        presentationId: '38931372',
        autoPlay: false, // change to true to autoplay the embedded presentation
        verticalEnabled: true
    });
</script>"
